co2,humidity,pressure,temperature,soil_ec,soil_humidity,soil_temperature,volume_L,gdd,standard_day_degree,daily_mean_temperature,daily_max_above_Tbase,daily_max,daily_max_reduction,ontario_units,line,heure_sin,heure_cos,vpd_kpa,volume_L_roll_3h,soil_humidity_roll_3h,target_volume_L
475.8333333333333,50.416666666666664,1007.7333333333332,33.05,398.3333333333333,23.03,24.183333333333334,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.8660254037844387,-0.4999999999999998,2.5011184168793226,0.0,23.063333333333333,0.0
464.1666666666667,50.333333333333336,1007.7333333333332,33.266666666666666,386.1666666666667,23.01,24.45,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.7071067811865476,-0.7071067811865475,2.5359193170031626,0.0,23.040000000000003,0.0
458.3333333333333,47.666666666666664,1007.5333333333333,33.800000000000004,377.3333333333333,22.935,24.766666666666666,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.49999999999999994,-0.8660254037844387,2.7528963479994752,0.0,22.991666666666664,0.0
456.6666666666667,51.5,1007.3833333333333,32.36666666666667,371.6666666666667,22.900000000000002,25.150000000000002,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.258819045102521,-0.9659258262890682,2.354279776171657,0.0,22.948333333333334,0.0
454.0,47.916666666666664,1006.9333333333334,34.18333333333333,365.3333333333333,22.820000000000004,25.5,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,1.2246467991473532e-16,-1.0,2.798853728293541,0.0,22.885,0.0
457.3333333333333,48.666666666666664,1006.6166666666667,33.56666666666667,359.3333333333333,22.78,25.933333333333334,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,-0.2588190451025208,-0.9659258262890683,2.6653576449383563,0.0,22.833333333333332,0.0
454.6666666666667,47.166666666666664,1006.3166666666666,33.733333333333334,354.3333333333333,22.75,26.25,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,-0.4999999999999997,-0.8660254037844388,2.7688831510042116,0.0,22.783333333333335,0.0
443.1666666666667,47.416666666666664,1005.7833333333333,33.583333333333336,350.0,22.72,26.55,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,-0.7071067811865471,-0.7071067811865479,2.732803605483119,0.0,22.75,0.0
461.6666666666667,56.416666666666664,1006.4499999999999,28.616666666666664,346.3333333333333,22.66,26.8,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,-0.8660254037844385,-0.5000000000000004,1.70750436379503,0.0,22.709999999999997,0.0
458.6666666666667,60.416666666666664,1007.2166666666667,25.733333333333334,345.0,22.633333333333336,26.866666666666664,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,-0.9659258262890683,-0.25881904510252063,1.3097388004216568,0.0,22.671111111111113,0.0
467.3333333333333,66.83333333333333,1007.6333333333333,23.849999999999998,344.3333333333333,22.578333333333333,26.666666666666668,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,-1.0,-1.8369701987210297e-16,0.9807906062935517,0.0,22.62388888888889,0.0
